datetime,underlying_price,NIFTY27JAN2625200CE,NIFTY27JAN2625300CE,NIFTY27JAN2625400CE,NIFTY27JAN2625500CE,NIFTY27JAN2625600CE,NIFTY27JAN2625700CE,NIFTY27JAN2625800CE,NIFTY27JAN2625900CE,NIFTY27JAN2626000CE,NIFTY27JAN2626100CE,NIFTY27JAN2626200CE,NIFTY27JAN2626300CE,NIFTY27JAN2626400CE,NIFTY27JAN2626500CE,NIFTY27JAN2623800PE,NIFTY27JAN2623900PE,NIFTY27JAN2624000PE,NIFTY27JAN2624100PE,NIFTY27JAN2624200PE,NIFTY27JAN2624300PE,NIFTY27JAN2624400PE,NIFTY27JAN2624500PE,NIFTY27JAN2624600PE,NIFTY27JAN2624700PE,NIFTY27JAN2624800PE,NIFTY27JAN2624900PE,NIFTY27JAN2625000PE,NIFTY27JAN2625100PE
12-01-2026 10:40,25572.4,0.13601,0.12933169407410267,0.12358552664596031,0.11865926824166981,0.11433,0.11195,0.1096,0.1079,0.10715,0.10698,0.10851,0.10977,0.11286730356027999,0.11652,0.18839,0.1817,0.17701,0.1702,0.16316,0.15689,0.15047,0.14502,0.13819,0.13259,0.12758,0.12226,0.11694000000000027,0.11162000000000027
12-01-2026 10:45,25556.8,0.1375,0.13167,0.12703,0.12366,0.119,0.11582,0.11307,0.11089,0.10997947489391047,0.10963,0.11063555024875552,0.11235212556759835,0.11478,0.11859,0.18665,0.1813,0.17556,0.16825,0.16157,0.15509,0.14896722521391245,0.14305,0.13636,0.13061,0.12534,0.11996,0.11552406083592781,0.11122
12-01-2026 10:50,25579.85,0.1222,0.11899,0.11375,0.11197555699984241,0.10950504521623534,0.10858,0.10623,0.1048,0.10456,0.10457,0.10590655854240921,0.10778,0.11086,0.11483,0.18856,0.18338476944318957,0.17769,0.17077,0.16419,0.15771,0.1512,0.14545,0.13918,0.13364,0.12852,0.12345619546383911,0.1187,0.11488
12-01-2026 10:55,25554.9,0.12813,0.12435,0.12022,0.11704098818000952,0.11395,0.1115,0.109,0.10761,0.10696,0.10694,0.10821679966131217,0.1101,0.11313867489093868,0.11692,0.18701,0.18147,0.17516842521260687,0.16896,0.16253,0.15619311468370145,0.1498950138843484,0.14384,0.13698,0.13174,0.1269,0.12185071770444056,0.11732,0.1125299999999998
12-01-2026 11:00,25550.75,0.1291510000000003,0.1261,0.12269794888162149,0.11932,0.11606696928118619,0.11307,0.11061,0.10912,0.10842461516341773,0.10824,0.10971,0.11155416174296165,0.11413,0.11807,0.18640599999999907,0.1807,0.1744353248120758,0.16802,0.16163,0.15508,0.14859,0.14224984260217918,0.13622,0.13101,0.12585851318266786,0.12109306905506331,0.1166280285428764,0.11248
12-01-2026 11:05,25538.1,0.13161799999999954,0.12782,0.1236,0.12010495562044407,0.11690948125041886,0.11407537999784786,0.11172,0.10985,0.10916,0.10888,0.1104,0.11198,0.11491,0.11861,0.18486,0.17966,0.1739,0.16736768968726595,0.16062,0.15433,0.14776,0.14223,0.13525,0.13009764569913015,0.12502,0.11987,0.11562,0.11145
12-01-2026 11:10,25544.8,0.12731499999999948,0.12331,0.11886,0.11651,0.11347,0.11101,0.10885468630374667,0.10721,0.10678187956685109,0.10691,0.10852,0.11041,0.1133,0.11741,0.18527,0.18024,0.17423,0.16813,0.16113,0.15506,0.14863869295180654,0.14268593828767745,0.13663,0.13121,0.1263,0.1209,0.11679,0.11303
12-01-2026 11:15,25528.8,0.12595,0.1217,0.11874304618983712,0.11598,0.11333,0.11130517739333742,0.10951086370306443,0.10818,0.10776,0.10781,0.10975,0.11188,0.11487,0.11907,0.18365,0.17819,0.17235,0.16591,0.15971,0.15341,0.14744,0.14174,0.1353,0.1302,0.12548,0.12065,0.11628,0.11298
12-01-2026 11:20,25512.25,0.13111,0.12465,0.11983,0.11831,0.11531,0.11282,0.11091,0.10965,0.10944,0.10972,0.11151,0.1133,0.1166011252000746,0.12045,0.18148,0.17667,0.17081,0.16375,0.15824,0.1518,0.14588,0.14013,0.13384,0.12869,0.12362077897699811,0.11902,0.11468,0.11114
12-01-2026 11:25,25509.25,0.12887,0.1246,0.1207757426455204,0.11729,0.11454,0.1123,0.11069,0.10934,0.10911,0.10999,0.11181,0.11361,0.11695,0.12117,0.18103599999999906,0.17614,0.1707,0.16363,0.15775594439517385,0.15162576191061064,0.14553,0.13962,0.13348,0.12837077736597036,0.12353,0.11867,0.11474,0.11088
12-01-2026 11:30,25496.15,0.12283,0.11979,0.11693,0.11543,0.11285,0.11124,0.11003,0.10937,0.10944,0.11028,0.11224,0.11446,0.11778,0.12226,0.18198,0.17645153787401405,0.1706689628086255,0.16462,0.15892,0.15261,0.14665,0.14131,0.13519,0.13044,0.12596,0.12101,0.11711,0.1142
12-01-2026 11:35,25487.1,0.12896,0.12433348459229993,0.11988,0.11806,0.11519712571355159,0.11321,0.11154396288004427,0.11034,0.1103,0.11119,0.1131,0.11494,0.11853,0.12292,0.18093,0.17561,0.17024,0.16314,0.1572427861815182,0.15104,0.144969037798221,0.1394,0.13317,0.12826430916305034,0.12347,0.11905334186963765,0.11508,0.11171
12-01-2026 11:40,25485.45,0.12355600000000033,0.12187300000000026,0.12019,0.11832,0.11599,0.11366,0.11195,0.11111,0.11123,0.11201,0.1137,0.11586,0.11937,0.12385,0.18081,0.17563,0.17025,0.16382,0.15778,0.1517379159610761,0.14585667607563163,0.14013,0.13359,0.12863,0.12393,0.11956,0.11587499219131706,0.11221
12-01-2026 11:45,25476.55,0.13517,0.12957,0.12533,0.12351,0.11952,0.11682,0.11481,0.11361,0.11317,0.11357,0.11488,0.11688,0.11992,0.12409,0.18025,0.17461,0.16924,0.16224,0.15605,0.14943,0.14365,0.13787,0.13125,0.12603,0.12139,0.11699,0.1129,0.10915
12-01-2026 11:50,25491.7,0.1293,0.12492,0.12093,0.11849,0.11568023132258035,0.11342,0.11199762521546852,0.11098715549405222,0.11052,0.111,0.11288,0.11482,0.11826,0.1227,0.18185,0.17591,0.17019,0.16313,0.15692,0.15086,0.14495,0.13939,0.13296,0.12809636931178825,0.12333,0.11901,0.11499,0.11149
12-01-2026 11:55,25495.85,0.13106,0.12537,0.12187,0.11957,0.11614,0.11403689640176935,0.11205,0.11089,0.11068055708087932,0.11102,0.11273,0.11467,0.11789,0.12111000000000016,0.18173,0.17556,0.1696414058757036,0.16363,0.15731,0.15068,0.14477,0.13922,0.13293,0.12779,0.12291,0.11854231740188186,0.11471,0.1106100000000001
12-01-2026 12:00,25499.2,0.12806,0.12433,0.11977,0.11788,0.11466,0.11248,0.11083,0.1099704205844336,0.10963,0.11033,0.11191,0.11395,0.11737,0.1217,0.18155,0.17572,0.1701,0.1633680655824512,0.15677,0.15024,0.14459,0.13903,0.13296,0.12752,0.12279,0.11854685658103897,0.115,0.11110500000000001
12-01-2026 12:05,25507.65,0.13197,0.12643,0.12244,0.11901501052249486,0.11613,0.11407,0.11202829412214481,0.11057,0.11030253750139643,0.11061,0.11212,0.11396,0.11724,0.12139,0.18194,0.1763,0.1699124556996287,0.16326,0.15656,0.14995,0.14383,0.1381,0.13178,0.12652,0.12189,0.11757652226662227,0.11337,0.10923
12-01-2026 12:10,25526.3,0.14473,0.1426,0.13664,0.13244,0.12752,0.12306,0.11991037531226878,0.11725,0.11547,0.11434,0.11538,0.11631,0.11832,0.12241,0.1818619999999991,0.17639,0.17031,0.1638,0.15651160870060415,0.1492,0.14285,0.13669,0.13021,0.12441116326499035,0.11874753608799896,0.1134,0.10870280877211447,0.10445
12-01-2026 12:15,25577.45,0.14302,0.13618,0.13037,0.12711,0.12239,0.11946,0.11592,0.11416267579113865,0.1127,0.11224,0.11253643404739819,0.11361,0.11532,0.11883,0.18443,0.17862,0.17238,0.16537,0.15893,0.15208,0.14584,0.13976,0.13325,0.12715,0.12234,0.11758,0.11315,0.10871999999999993
12-01-2026 12:20,25614.85,0.15144,0.14439397774043636,0.1381,0.13284922715902148,0.12816,0.12403,0.12111,0.11765,0.11628,0.11484,0.11474,0.11538,0.1171266968402192,0.11973,0.186,0.17815,0.17464,0.16816,0.16208,0.15542,0.14899798711955314,0.14266,0.136,0.1303242599174762,0.12488,0.11939,0.11495,0.11050999999999989
12-01-2026 12:25,25653.4,0.12658700000000006,0.12728,0.12805,0.12478,0.12093,0.11774,0.11503,0.11288,0.11166,0.11104,0.11111,0.11185590361193531,0.11325,0.11604,0.18872,0.18389,0.17771,0.17116,0.16556,0.15827,0.15227,0.14636,0.14013,0.1342,0.1292812727485001,0.12448,0.12027,0.11551
12-01-2026 12:30,25668.1,0.154,0.14368,0.13897,0.1333258964701459,0.12916,0.12500428647981504,0.1213,0.11878,0.11738,0.11624,0.11566,0.1161,0.11709,0.11808000000000005,0.18636799999999948,0.18248,0.17816,0.17214,0.16583,0.15888,0.1533,0.14792,0.1408,0.13493,0.13002749195774183,0.12499456200780874,0.12038,0.11487
12-01-2026 12:35,25690.5,0.13488,0.12381,0.12445,0.12024,0.11698,0.11468,0.11213,0.11118,0.1101529595425326,0.10965,0.11016,0.11093226787606361,0.11232,0.11471,0.19113,0.18537,0.18081,0.17518,0.16841,0.16241880193527675,0.15617,0.15057,0.1446222445940251,0.13864,0.13428,0.12901792348961375,0.12421,0.11917500000000003
12-01-2026 12:40,25684.35,0.15507,0.14912368624887168,0.14347,0.1380439873139149,0.13275,0.12895,0.12453,0.12115,0.1193530920902142,0.11829,0.11741829494656977,0.11716,0.11832,0.11999,0.18826,0.1849,0.17793,0.17149,0.1654,0.1588324109112308,0.15232269306230467,0.14620143526394586,0.13995,0.13419,0.12962,0.12398,0.11906636628824549,0.114
12-01-2026 12:45,25727.5,0.13318,0.12864775834505365,0.12466,0.11945,0.11652,0.11374654256108524,0.11153047217220033,0.10981,0.10926053655034088,0.10914,0.10919213378898039,0.10977,0.11142847891777141,0.11342,0.1931,0.18998,0.18359,0.17732,0.1711,0.1647137077258035,0.15835,0.15196028854438537,0.14586,0.1398,0.13498640997367245,0.13039,0.12546644734750242,0.12103
12-01-2026 12:50,25724.55,0.14204,0.13735379927102173,0.13291,0.1285,0.12508,0.12156,0.11898010580189028,0.11654,0.11567,0.11427,0.11384,0.11403,0.11481,0.11638,0.19309,0.18835,0.18208,0.17651,0.16953,0.16277,0.15723,0.15067241294310885,0.14472,0.13859,0.13453,0.12962,0.1253,0.12029
12-01-2026 12:55,25715.5,0.14309,0.13735,0.1303269883521335,0.12356,0.12039,0.11681,0.11462,0.11290332031068141,0.11168,0.11139,0.11115947896605366,0.11148,0.11248,0.11441,0.19219,0.18729,0.18184,0.17548,0.16905,0.16237,0.15666,0.15079943935649445,0.14501380705785957,0.13945691160612664,0.1341,0.12879,0.12401752078490602,0.11933
12-01-2026 13:00,25692.65,0.13268,0.13424,0.13095,0.12844465478965522,0.12484,0.12196,0.11816,0.11592,0.11448929052328718,0.11342868604741158,0.11292,0.11318357718038274,0.11399,0.11452500000000002,0.19101,0.18652,0.18014,0.17417,0.1674063140437107,0.16101,0.15571,0.14931228741750985,0.14365177986086763,0.13751,0.1327,0.1277,0.12285,0.11824
12-01-2026 13:05,25702.65,0.14577,0.14068079699207367,0.13579,0.13077975444393253,0.12591,0.12264,0.11964,0.11692,0.11573,0.11455,0.11356,0.11369,0.1146810908762445,0.11663,0.19162,0.18619653684524165,0.1805,0.17474,0.16836401675530474,0.16178,0.15598,0.14923904885668768,0.14297,0.13744,0.13288,0.12801501704559054,0.12314,0.11809
12-01-2026 13:10,25710.85,0.14323,0.13453,0.12998,0.128,0.12374,0.1201,0.117,0.11471,0.11291,0.11137,0.11141,0.1113,0.11277806553289467,0.11484,0.19088,0.18534,0.18005,0.17456,0.1683,0.16214,0.15586,0.15028,0.14341,0.13828585140188815,0.13309841955270188,0.12799,0.12361,0.11846
12-01-2026 13:15,25725.15,0.12758,0.12543,0.1204,0.11706642383313626,0.1132,0.11159,0.10947245570929798,0.10805,0.10708,0.10691991640545552,0.10713,0.10790020854280216,0.10922525211530043,0.111,0.18844399999999967,0.18479,0.18073,0.17517,0.16885,0.16266,0.15748,0.15122463735120661,0.1453,0.1398606727703871,0.1347304469760589,0.12999,0.12639,0.12278999999999984
12-01-2026 13:20,25697.4,0.1397719999999993,0.13529,0.13031,0.12625706330795416,0.1224,0.11874,0.11536,0.11443,0.11229,0.11137,0.11072983565173353,0.11101,0.11313,0.11525000000000007,0.18904,0.18412,0.17899,0.17303,0.1673711584263266,0.16137130885904616,0.15545,0.15004,0.1433,0.13781,0.13305,0.12716,0.12257077404143445,0.11772
12-01-2026 13:25,25704.15,0.12732,0.12404,0.11901,0.11656498198064946,0.11413,0.11166,0.10981728662916937,0.10819,0.10749160841091168,0.10714,0.10751,0.10825,0.10899000000000007,0.10973000000000006,0.18916,0.18468,0.17939,0.17361,0.16806,0.16227441625556158,0.1565,0.15072104980366952,0.14510837538741422,0.13946,0.13467545481629592,0.12991,0.1254,0.12063
12-01-2026 13:30,25707.95,0.16035,0.15226934893392158,0.14463,0.1383378733488573,0.13254927406605843,0.12734947509264322,0.12301,0.11901,0.11727,0.11597,0.11518,0.1148,0.11578,0.11723,0.18884,0.18384341531883402,0.17838,0.17289,0.16635,0.16048,0.15435798210668494,0.1485,0.14168,0.13599,0.13045027573198556,0.12538565015463352,0.12086,0.1158166666666669
12-01-2026 13:35,25747.0,0.12697,0.13005,0.12265,0.12131887794829543,0.11813698443703591,0.11525,0.11212,0.11054158841314628,0.10947,0.10874,0.10825,0.10898,0.11004,0.11183,0.19147,0.18757,0.18138,0.17551,0.16951,0.16335,0.15791,0.15185,0.14597,0.14023902723762732,0.13462,0.12963353308330414,0.12485,0.12001
12-01-2026 13:40,25745.1,0.14217100000000055,0.1348,0.12551432654340489,0.11842,0.1158,0.11363,0.11035,0.10893,0.10798,0.10758412594341138,0.10756816812759536,0.10789,0.10922,0.1109,0.19178,0.18619206108766098,0.18062294437364507,0.17504832377376706,0.16951,0.16359,0.15776,0.1521,0.14563,0.13943,0.1346735929744837,0.1297997428973047,0.12541,0.12045
12-01-2026 13:45,25739.05,0.14182,0.13243,0.1274,0.12355,0.11938,0.11529,0.11248,0.11011,0.1089,0.10768,0.10761,0.10793,0.10927,0.11099,0.1915160000000007,0.18632300000000046,0.18113,0.17536,0.16902,0.16257,0.15702,0.15116,0.14467059882340752,0.13813,0.13379,0.1287,0.12433,0.11995999999999962
12-01-2026 13:50,25735.6,0.13619400000000148,0.13266600000000117,0.12913800000000072,0.12561,0.12169,0.11822,0.11384,0.1118,0.1105,0.10937,0.10908915472280854,0.10914,0.11039,0.11193,0.19298,0.18672,0.18206,0.17617,0.16986284604009513,0.16319,0.15763,0.15127,0.14468,0.13839,0.13388,0.12816,0.12364,0.11821
12-01-2026 13:55,25743.25,0.13752,0.12317,0.1274,0.12181,0.11763,0.11525,0.11133,0.10985,0.10855,0.10769421509694777,0.10716,0.1077,0.10895555636870984,0.11096,0.19426199999999985,0.18885,0.18264198825923694,0.17661351355158095,0.17081,0.16449,0.15855,0.15269,0.14559,0.1402273057743856,0.13473,0.12980982682655617,0.12508,0.11957
12-01-2026 14:00,25734.9,0.13141,0.12459,0.12243112819776583,0.12034,0.11635580376245586,0.11399693020171371,0.11059,0.10946,0.10815,0.10718,0.10723,0.107746813496128,0.10892113941850073,0.11075,0.19338,0.18746,0.18214404229777137,0.1766,0.17053,0.16404,0.1577992493260138,0.1516128632819079,0.1455475234994377,0.13956,0.13488,0.12952,0.12440209781691443,0.11936
12-01-2026 14:05,25732.75,0.13756,0.13142,0.12339,0.12785,0.12267,0.11871,0.11527319687589076,0.11212,0.11063339131423933,0.10958,0.10905248055041056,0.10908,0.10883000000000005,0.10858000000000002,0.19324,0.18731,0.18188,0.17644,0.16982,0.16312,0.15719590640522021,0.15116,0.14467524672865753,0.1384,0.13315449263360374,0.12785,0.12289,0.11768
12-01-2026 14:10,25739.35,0.13945399999999836,0.13049,0.12053,0.1160079734712802,0.11324,0.11198,0.10906,0.10643,0.10608,0.10546,0.10522,0.10593,0.10734975322335467,0.10964,0.19315,0.18786,0.18327,0.17695554993285512,0.17067,0.16446,0.15848,0.15258,0.14615245033337365,0.13985,0.13491842402390586,0.12965,0.12533,0.11911
12-01-2026 14:15,25729.15,0.13958,0.13351,0.12656,0.1222,0.11842,0.11527,0.11240462907863906,0.10986,0.10878,0.10763,0.10776,0.1082,0.10965,0.11154,0.19299,0.1865,0.18163,0.17532339898757932,0.1695463802820511,0.16309,0.15715,0.15097,0.14479,0.13865,0.13344,0.128507554703649,0.12363,0.11826
12-01-2026 14:20,25736.35,0.1498239999999993,0.14464,0.13888,0.13311,0.1279,0.12301352410968405,0.11872,0.11572,0.11399,0.11222,0.11154990204805013,0.11128,0.11182,0.11236000000000004,0.19212,0.1869,0.18105,0.17619,0.1699,0.16246,0.15598739927600885,0.14973431588929279,0.14330855554919428,0.13731,0.1324,0.12651,0.12131459703119676,0.11595
12-01-2026 14:25,25762.75,0.13676,0.13189,0.12698,0.12283,0.11747,0.11438,0.11065,0.10897,0.1075,0.1065,0.10599,0.10641269707256887,0.10746,0.108195,0.19377,0.1882649328196975,0.1825,0.17716,0.17095964498530233,0.16475,0.15889,0.15254001089358726,0.14651458937556677,0.14034,0.13525,0.12988,0.12539,0.1197
12-01-2026 14:30,25753.1,0.12304599999999971,0.11977,0.11613,0.11389,0.11126,0.10894469412764285,0.10683,0.10553,0.10493,0.10422,0.10465491567722329,0.10536,0.10669,0.10846,0.19326,0.18826109772225205,0.18279,0.17731,0.1710786979816224,0.16471,0.15875,0.15268,0.14634,0.14043,0.13567,0.13022,0.1255,0.12037
12-01-2026 14:35,25716.7,0.15174,0.14512,0.13909,0.13307,0.12727,0.12346,0.11932,0.11655398204002382,0.11428920260071193,0.1125412295602477,0.11126,0.11126,0.11125999999999996,0.11125999999999993,0.19086,0.18502,0.17934,0.17431,0.16802,0.16121,0.15532,0.14872926987159377,0.1426,0.13638,0.13169,0.12575,0.12104,0.11632999999999982
12-01-2026 14:40,25749.0,0.14146,0.13387989732854944,0.12715,0.12317,0.11923121339908765,0.11552,0.11292,0.11058,0.10931,0.10795,0.10775,0.10821,0.10908436322161363,0.11043,0.19276,0.18761,0.18249,0.1764136553110356,0.1702,0.16408949220848915,0.15785,0.15163494249780918,0.14553,0.13957,0.13458,0.12875,0.12421,0.11966999999999994
12-01-2026 14:45,25763.85,0.13183,0.12658234414836655,0.12209,0.11844472471945254,0.11506,0.11314,0.11013,0.10793,0.10678020059667691,0.10590208612119642,0.10554000200715595,0.10592,0.10718,0.10844000000000006,0.19416,0.18743,0.182510662982215,0.17764,0.17176,0.16465,0.15882,0.15287,0.1466859548657768,0.14051,0.13534,0.12992,0.1247179237143278,0.11968
12-01-2026 14:50,25774.05,0.14353,0.13758,0.13082,0.12617,0.12184508470056184,0.11819,0.11434,0.11136,0.10933565433077802,0.10794,0.10689,0.10722202921807425,0.10794600406245453,0.10916,0.19388,0.18866,0.1831068429094557,0.17722,0.1706,0.16408,0.15804809764174604,0.15221,0.14529,0.13945,0.13379296215838005,0.12857,0.12345,0.11832999999999982
12-01-2026 14:55,25796.15,0.14247,0.13767,0.13126,0.1254,0.12008,0.11677,0.11369,0.11074,0.10988,0.10782,0.10733418289069628,0.10694,0.10774,0.10875,0.19471,0.189,0.18312,0.17722,0.17063,0.16457006090304718,0.15838,0.15190390250110294,0.14561,0.13982335805458834,0.13418,0.1290063766228074,0.12416,0.11914999999999987
12-01-2026 15:00,25785.15,0.13593,0.13388,0.12688,0.1223,0.11803,0.11433,0.11181,0.10984,0.10812590769176371,0.10683732684279232,0.10578,0.10594,0.10639,0.10766,0.19376400000000082,0.18838200000000074,0.183,0.17702,0.17066,0.16451955060661322,0.1582,0.15202,0.14524,0.13977061596771692,0.1343515634226523,0.12898,0.12431,0.11883
12-01-2026 15:05,25789.75,0.1304,0.12499,0.12171,0.11729,0.11382,0.1119,0.1089,0.10750138243494214,0.10626,0.10491,0.10465939952698529,0.10472,0.10536,0.10686,0.19284199999999935,0.18854,0.18376,0.17824,0.17201911635847683,0.16561036080809588,0.15899,0.15311,0.14667,0.14017,0.13508,0.12997139452001932,0.12499,0.11971
12-01-2026 15:10,25785.05,0.13630299999999906,0.12841,0.11964,0.1167,0.11279756988600126,0.11045,0.10802,0.10630546624016327,0.10497,0.10326,0.1034190956601416,0.1037980256404902,0.10464783668820461,0.10601,0.19482,0.18819,0.18325367211776855,0.17836,0.17144,0.16481,0.15909,0.15251273711817487,0.14636794721856833,0.13992,0.13472,0.1292,0.12462,0.11945
12-01-2026 15:15,25782.95,0.1401249999999987,0.13489,0.12826891837571724,0.1225370623609437,0.11744,0.11417,0.11137,0.10853,0.10738,0.1052,0.10474,0.10481,0.10563,0.10705,0.19663,0.1910352160749282,0.1851880235438345,0.17933,0.17261,0.16587,0.16024,0.15339590296226316,0.14687,0.14062,0.13514,0.12979894412939738,0.12452,0.11877
12-01-2026 15:20,25786.05,0.13856400000000108,0.13349700000000086,0.12843,0.1228,0.11761,0.11465,0.1115,0.10893,0.10713,0.10521,0.104772019853791,0.10469916695862753,0.10526,0.1067,0.19815,0.19091,0.18787,0.18087305786855953,0.1744990775821647,0.16785,0.16133881354477914,0.1548851583081137,0.14852,0.14213,0.13614,0.13,0.12429250887921052,0.11872
12-01-2026 15:25,25801.35,0.13043,0.12173,0.11750100849616643,0.11366821028405777,0.11127,0.10858275282553193,0.10605,0.10462,0.10349,0.10165,0.10145,0.10137,0.10221,0.10465,0.19547,0.19534,0.18691,0.18088,0.17391128749417606,0.16707,0.16224,0.15508,0.14887663002468293,0.14221,0.13697,0.13075,0.1252,0.11944
13-01-2026 09:15,25853.0,0.10138,0.10057,0.10156,0.10054935932393003,0.09982600685041654,0.09894,0.09848736644428147,0.0977006520743462,0.09738,0.09718158894299458,0.09726,0.09771,0.0992,0.10094,0.19934,0.19786,0.19074343072676023,0.1824,0.17542,0.16959,0.16328,0.15746,0.15049,0.14492645635316073,0.13946,0.13333,0.12841,0.12266
13-01-2026 09:20,25825.4,0.1301,0.12038,0.11652,0.11379,0.11063,0.10853,0.10573,0.105,0.10365,0.10229,0.10185,0.10238,0.10336,0.10516,0.20040399999999936,0.19459,0.18813,0.17948,0.17454,0.16867,0.16259,0.1558507295263328,0.14925997066223504,0.14263,0.13709212176218158,0.13143,0.12647,0.12052
13-01-2026 09:25,25818.35,0.07494,0.07614360824080393,0.07843,0.08274543156617734,0.08732,0.09071,0.09192,0.09345,0.09489,0.09538,0.09659,0.09772,0.09926,0.10186,0.1983849999999995,0.19492,0.19107,0.18192,0.176559608562824,0.17018,0.16467658596072016,0.16014,0.15406255660517582,0.14795,0.14321605257016745,0.13807,0.13444,0.1289
13-01-2026 09:30,25766.85,0.09386,0.09574271310887716,0.09733,0.09804636489777446,0.0985,0.09902946910846425,0.09936,0.09957,0.09978176716008799,0.10013,0.10099306795716469,0.1022,0.10407,0.10676,0.19758,0.18681,0.1874,0.18077,0.17444,0.16772,0.1615,0.15497967813391603,0.14881,0.14315,0.13844,0.133,0.12898,0.12387
13-01-2026 09:35,25737.7,0.11826,0.1140099697407025,0.1101,0.11011,0.109,0.10812811942504635,0.10698977560363587,0.10605,0.10628,0.10556,0.10597,0.1067,0.10811,0.11024,0.19641,0.19402,0.18675783432557477,0.17834,0.17151,0.16504,0.15939,0.15322,0.14657,0.14058,0.13586,0.13051,0.12581161278057748,0.12088
13-01-2026 09:40,25732.1,0.11819050000000013,0.11635,0.11434938789150309,0.11226,0.11067810094955988,0.1094,0.10754,0.10682,0.10672,0.10605,0.10663,0.10736,0.10873,0.11101,0.19531,0.1897,0.1851,0.17854,0.17119,0.16484,0.15903,0.15272,0.14566,0.13996,0.1353,0.12993,0.12517,0.12017
13-01-2026 09:45,25766.4,0.10985,0.10211,0.09909933814837962,0.09765,0.09883,0.09904,0.09932220316140239,0.0993652127267566,0.09968,0.09971,0.10075,0.10208,0.10395,0.10665,0.19226699999999933,0.18954,0.18651,0.17875,0.17198,0.16605,0.15962,0.15324064552819053,0.14721,0.14102,0.13691,0.1316,0.12743,0.12286
13-01-2026 09:50,25750.85,0.11754,0.11262,0.11364,0.10823,0.10611,0.10542,0.10416,0.10457,0.10446,0.10352,0.10426,0.10528132648229452,0.10695,0.10944,0.19685,0.1916333010951738,0.1858,0.17799,0.17208,0.165,0.15952,0.15296791318086514,0.14684351464766437,0.14069,0.13566,0.13018,0.12469999999999981,0.11921999999999988
13-01-2026 09:55,25731.0,0.10362,0.10571,0.10317,0.10456,0.10409203108983839,0.10433,0.10374,0.10378,0.10438,0.10435,0.10535,0.10636,0.10817,0.11081,0.19596,0.19028,0.18489,0.17836306504523244,0.17187000102916597,0.1654141955512349,0.1585,0.15331,0.14657,0.14126960082759837,0.13604,0.13094,0.1269,0.12208
13-01-2026 10:00,25714.65,0.14097,0.13349,0.13009,0.12686,0.12114,0.11849,0.11568,0.11373,0.11286,0.11147,0.1113,0.11173337416261162,0.11276,0.11349000000000002,0.1931,0.18816,0.18229,0.17698,0.16941530753277698,0.16188,0.15581,0.14965,0.14249,0.13684,0.13118,0.12617,0.12153,0.11621
13-01-2026 10:05,25746.85,0.12843,0.12569,0.11961,0.1167,0.11418,0.11206,0.11025,0.10891,0.10827,0.10803,0.10751,0.10817,0.10949643427929681,0.11162,0.19569,0.18741,0.18132029903777333,0.1758,0.17055,0.16428,0.15821,0.15229,0.14503,0.13955,0.13398939368755114,0.12879,0.12451,0.11968
13-01-2026 10:10,25759.95,0.10494,0.10371,0.10288,0.10202,0.10091,0.10211,0.1012718310776113,0.10084,0.10126,0.10178,0.10247,0.1034,0.10505,0.10788,0.19744,0.1923,0.18608,0.17965024423651216,0.17302712269608994,0.16615,0.16016,0.15383058687282722,0.1475,0.1419947083688769,0.13695,0.1312,0.12764,0.12407999999999997
13-01-2026 10:15,25754.7,0.10612,0.10838,0.10433,0.10362,0.10244,0.10284,0.10219115532419512,0.10176,0.10236,0.10237,0.10308,0.10428,0.10568,0.10871,0.19659,0.19045,0.18549,0.18043,0.17189,0.16543,0.15933,0.15280383976934264,0.14641,0.14114,0.13578914336609327,0.13095622932144912,0.12656,0.12170000000000036
13-01-2026 10:20,25761.35,0.12196,0.11751159062738256,0.11421,0.10883,0.10757,0.10579447975384992,0.10509,0.1039,0.10396,0.10338,0.10386,0.10477,0.10632,0.10786999999999997,0.19667,0.1910378224686176,0.18512,0.17847972971596116,0.17169,0.16546,0.15956,0.15344,0.14623,0.14073,0.1351,0.12988,0.12551,0.12025
13-01-2026 10:25,25770.15,0.14012,0.13305,0.12665,0.12195,0.11838,0.11489537449235503,0.11211,0.10968,0.10903,0.10803,0.10721,0.10737,0.10855,0.11041,0.19716,0.1916929398259123,0.18548,0.17993,0.17251121843621517,0.16508,0.15866,0.15174901798179635,0.14506,0.13914809773505324,0.13348,0.12756,0.12274,0.11791999999999958
13-01-2026 10:30,25804.6,0.13282,0.11598683440750701,0.10534,0.10765,0.10653,0.10582,0.10306,0.10234939568389537,0.10154927714876488,0.10106238359929354,0.10103,0.10169,0.10333268558786549,0.10556,0.19855199999999928,0.19389,0.18871,0.18195,0.17508,0.16807,0.16186073762638148,0.15564,0.14926293032631482,0.1431881077470574,0.13714,0.13180544524000976,0.12664,0.12147
13-01-2026 10:35,25783.95,0.12325,0.1098,0.10718,0.10779,0.10526,0.10288,0.10219,0.10221,0.10192408616540452,0.10200608037716224,0.10214,0.10265,0.10405,0.10676,0.2008580000000007,0.1942340000000005,0.18761,0.18025,0.17383,0.16754195787366866,0.16149,0.1552,0.14878832521337917,0.14241,0.13709,0.13144,0.12641707216887196,0.12165
